10: 0.039435,0.020476,0.925305,0.431781
1: 0.040619,0.019689,1.003585,0.495707
2: 0.166716,0.140589,2.770613,2.181410
3: 0.044958,0.024528,1.074126,0.582959
4: 0.041802,0.021797,0.962039,0.454646
5: 0.050066,0.032290,0.958730,0.451410
6: 0.129233,0.103679,2.855251,2.239150
7: 0.109553,0.092247,2.280284,1.848075
8: 0.065399,0.044455,1.445980,0.963570
9: 0.046669,0.023966,1.006186,0.456882
